nutrient_total_fat,nutrient_total_carb,nutrient_protein,nutrient_sat_fat,nutrient_cholesterol,nutrient_sodium,nutrient_fiber,nutrient_calcium,Calories,Score,nutrient_vitamin_a,Category
0.66,7.71,2.42,0.17,0.0,487.0,3.4,19.0,69.55,4.917857142857143,11.0,Black bean soup
5.188571428571429,22.88714285714286,8.457142857142857,0.7658571428571428,0.0,270.57142857142856,8.9,36.142857142857146,162.1,3.0379999999999994,0.0,Black beans
4.59,23.4,6.03,0.715,0.0,211.0,5.5,17.0,153.9,2.5720000000000005,0.0,Black beans and brown rice
7.09,23.66,5.82,1.02,0.0,296.0,4.9,19.0,170.7,4.218999999999999,0.0,Black beans and rice
4.32,24.42,6.01,0.642,0.0,228.0,5.0,19.0,157.6,2.831999999999999,0.0,Black beans and white rice
6.81,19.06,10.61,1.172,11.0,275.0,7.0,24.0,184.3,4.627,1.0,Black beans with meat
0.45999999999999996,12.64,1.285,0.014499999999999999,0.0,1.0,5.15,29.0,58.15,3.647628571428571,8.5,Blackberries
0.6,7.8,0.3,0.018,0.0,1.0,0.1,12.0,57.43,4.942,6.0,Blackberry juice
5.085,21.1225,7.695,0.9530000000000001,1.0,220.0,6.1,23.0,149.6,3.9270000000000014,8.0,Blackeyed peas
6.94,22.415,7.315,1.915,76.0,310.0,0.55,84.5,175.6,5.567,88.0,Blintz
34.5,1.29,14.6,13.4,120.0,680.0,0.0,6.0,384.62,6.227,0.0,Blood sausage
0.23,3.24,0.66,0.016,0.0,212.0,0.4,10.0,14.5,4.600361509835194,17.0,Bloody Mary
0.4,22.66,1.04,0.028,0.0,3.0,2.6,6.0,95.63,4.1499999999999995,2.0,Bluberries
19.77,11.090000000000002,2.6633333333333336,3.766666666666667,11.333333333333334,798.3333333333334,0.7333333333333334,59.0,280.04,7.155,6.333333333333333,Blue or roquefort cheese dressing
1.1566666666666665,35.553333333333335,1.22,0.09366666666666668,0.0,1.6666666666666667,4.2,11.0,159.35,5.517,4.0,Blueberries
0.21,9.42,0.48,0.018,0.0,2.0,1.6,5.0,37.45,5.279166666666666,2.0,Blueberry juice
0.2,44.38,0.41,0.0,0.0,12.0,2.6,27.0,175.35,5.931,1.0,Blueberry pie filling
0.0,85.13,0.0,0.0,0.0,0.0,0.1,8.0,275.6,5.041,0.0,Blueberry syrup
0.7,17.05,0.5,0.452,4.0,14.0,0.4,25.0,90.0,5.006678571428571,3.0,Blueberry yogurt dessert
19.285,5.755,11.07,6.426500000000001,68.0,1013.75,0.0,67.0,306.77,8.22,0.0,Bologna
15.96,27.18,10.93,5.761,43.0,895.0,1.1,464.0,274.2,6.565666666666666,66.0,Bologna and cheese sandwich
13.7,33.02,9.28,3.476,31.0,773.0,1.4,173.0,295.27,6.827999999999999,1.0,Bologna sandwich
1.81,4.67,1.19,0.924,5.0,142.0,1.0,23.0,50.24,4.500866666666668,59.0,Borscht
3.75,2.15,13.42,0.875,41.0,223.0,0.3,33.0,108.23,3.5980000000000025,30.0,Bouillabaisse
10.44,1.47,11.57,2.374,3074.0,429.0,0.0,9.0,162.0,5.4155,6.0,Brains
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.8463986013986,5.04,0.0,Brandy
0.19,7.8,0.0,0.0,0.0,3.0,0.0,1.0,33.65,5.5329999999999995,0.0,Brandy and cola
29.310000000000002,2.895,13.940000000000001,10.401,75.5,887.0,0.0,79.0,342.75,6.97,14.5,Bratwurst
67.1,11.74,14.32,16.134,0.0,3.0,7.5,160.0,550.45,4.5655,0.0,Brazil nuts
4.71218487394958,50.62697478991596,9.532268907563024,1.1173949579831932,4.142857142857143,493.05882352941177,4.500840336134454,108.36974789915966,269.8,5.067,11.285714285714286,Bread
8.51,21.71,3.14,1.66,0.0,471.0,0.9,30.0,171.08,5.224000000000001,77.0,Bread stuffing
11.9,17.75,3.32,2.367,22.0,459.0,0.8,32.0,197.48,5.547000000000001,117.0,Bread stuffing made with egg
14.72,17.35,10.14,3.104,1691.0,318.0,0.5,57.0,225.33,5.0575,23.0,Breaded brains
2.76,26.26,1.04,0.767,2.0,124.0,4.7,17.0,147.2,4.748000000000001,11.0,Breadfruit
1.39,39.64,6.32,0.336,19.0,246.0,1.6,47.0,190.8,4.612,8.0,Breading or batter as ingredient in food
12.1325,51.41416666666667,12.276666666666666,2.731,6.333333333333333,542.0,3.4166666666666665,113.16666666666667,323.75,5.646999999999999,20.666666666666668,Breadsticks
7.433333333333334,72.16666666666667,4.166666666666667,1.3743333333333334,0.0,341.3333333333333,2.933333333333333,48.666666666666664,333.6,5.262,408.3333333333333,Breakfast bar
18.16,8.09,20.28,2.926,0.0,888.0,2.8,63.0,278.0,6.0136666666666665,0.0,Breakfast link
17.87,1.61,20.81,5.813,77.0,1102.0,0.0,15.0,310.9,7.605,14.0,Breakfast meat as ingredient in omelet
18.5,47.8,5.4,4.86,114.0,445.0,1.9,46.0,393.15,6.495,15.0,Breakfast pastry
14.44,25.6,14.05,4.882,77.0,596.0,1.1,237.0,263.87,6.077000000000001,76.0,Breakfast pizza with egg
7.505,74.315,4.0,2.242,0.0,336.0,1.65,28.0,330.45,4.89,243.5,Breakfast tart
26.82,35.84,8.76,15.723,159.0,440.0,1.5,45.0,416.1,6.443333333333333,243.0,Brioche
1.6199999999999999,6.12,2.965,0.42250000000000004,1.0,86.5,3.2,33.5,56.59,3.8229000000000006,13.5,Broccoflower
2.09,6.115294117647059,2.5694117647058823,0.6114705882352941,1.588235294117647,128.0,2.682352941176471,49.8235294117647,57.78,4.056,93.76470588235294,Broccoli
1.435,4.475,2.3200000000000003,0.386,1.0,133.0,2.8,25.0,50.79,4.291214285714286,30.0,Broccoli and cauliflower
2.48,6.34,3.59,0.51,13.0,17.0,1.4,37.0,78.08,4.317,24.0,Broccoli and chicken
3.79,16.02,3.72,1.966,17.0,186.0,2.0,42.0,113.8,5.132857142857143,45.0,Broccoli casserole with noodles
3.5,15.09,4.13,1.683,7.0,186.0,1.9,79.0,105.9,5.19375,49.0,Broccoli casserole with rice
3.65,6.28,2.72,1.382,6.0,350.0,0.9,83.0,111.23,5.079666666666667,62.0,Broccoli cheese soup
1.815,2.865,3.185,0.45899999999999996,1.0,96.5,2.7,108.5,52.34,4.4485,134.0,Broccoli raab
22.82,10.45,5.88,5.233,21.0,339.0,1.7,107.0,287.14,6.145,47.0,Broccoli salad with cauliflower
8.12,10.59,2.13,1.293,9.0,291.0,2.0,36.0,120.06,5.436,97.0,Broccoli slaw salad
3.17,5.095000000000001,1.8900000000000001,1.097,4.0,343.5,0.9,52.5,89.35,5.029884615384615,47.5,Broccoli soup
3.0,85.98,8.7,0.61,0.0,12.0,6.5,55.0,364.1,4.475999999999998,0.0,Brown rice cereal
5.03,7.32,11.26,1.216,37.0,234.0,1.2,17.0,108.77,4.670333333333334,7.0,Brunswick stew
7.61,21.35,4.29,1.117,0.0,264.0,1.5,50.0,163.1,4.305,24.0,Bruschetta
1.6316666666666666,8.778333333333334,3.481666666666667,0.4386666666666667,1.0,124.0,3.9,37.333333333333336,66.03,3.7604,45.333333333333336,Brussels sprouts
1.5266666666666666,19.569999999999997,3.3200000000000003,0.31633333333333336,0.0,158.0,2.6666666666666665,7.333333333333333,116.2,2.8879999999999986,12.666666666666666,Buckwheat groats
7.81,19.12,9.79,1.427,23.0,308.0,1.1,138.0,184.0,5.055,9.0,Buffalo chicken submarine sandwich
9.77,17.35,11.43,3.056,28.0,351.0,1.0,203.0,196.54,5.465,33.0,Buffalo chicken submarine sandwich with cheese
0.71,0.75,1.21,0.1,0.0,2917.0,0.6,14.0,32.76,6.209,77.0,Buffalo sauce
1.55,18.093333333333334,2.9966666666666666,0.3066666666666667,0.0,229.0,4.3999999999999995,10.333333333333334,109.7,3.349,18.0,Bulgur
2.88,18.06,1.6,0.801,2.0,136.0,3.4,43.0,124.7,4.317000000000001,12.0,Burdock
13.852857142857143,18.851428571428574,10.624285714285715,4.838571428571428,146.14285714285714,554.4285714285714,1.4000000000000001,121.14285714285714,230.34,5.8260000000000005,75.71428571428571,Burrito
8.19,22.69666666666667,8.186666666666667,4.076666666666667,14.666666666666666,513.6666666666666,3.0333333333333337,165.66666666666666,189.17,6.63,38.666666666666664,Burrito with beans
8.29,19.68,8.8,4.449,16.0,502.0,2.6,186.0,184.37,6.2775,39.0,Burrito with beans and rice
11.0075,17.0175,12.605,5.73925,40.5,502.25,1.7,207.75,204.9,5.955,53.25,Burrito with chicken
10.23,18.0,12.59,5.372,34.0,553.0,2.1,217.0,207.3,6.0475,48.0,Burrito with chicken and beans
13.23,14.6,14.5,6.826,56.0,484.0,1.1,218.0,215.54,5.864,67.0,Burrito with chicken and sour cream
11.546000000000001,17.978,10.278,5.659000000000001,29.6,470.2,2.0,175.0,213.4,5.955,45.0,Burrito with meat
9.18,20.11,9.045,4.3,20.5,482.5,2.85,146.0,192.61,6.2325,48.0,Burrito with meat and beans
15.18,13.05,11.51,7.505,43.0,425.0,1.1,191.0,240.3,5.94,58.0,Burrito with meat and sour cream
73.905,0.03,1.3725,45.61175,190.25,579.75,0.0,29.75,546.88,7.22,629.0,Butter
30.405,44.93,1.085,6.3375,1.5,907.5,0.0,22.0,419.9,7.557,409.5,Butter replacement
73.2025,0.015,1.2825,44.11725,192.75,564.75,0.0,29.5,546.66,7.25,628.75,Butter-oil blend
18.9,72.9,5.4,9.5,0.0,230.0,2.0,36.0,455.73,7.030178571428571,0.0,Butterfinger
18.33,68.45,6.67,10.592,0.0,13.0,1.7,33.0,460.8,6.743,0.0,Butterfinger Crisp
1.8625,4.9399999999999995,3.4825,1.11525,6.75,126.5,0.0,122.5,48.47,4.288,22.75,Buttermilk
3.3,90.4,0.03,2.065,9.0,391.0,0.0,4.0,300.4,5.9700000000000015,28.0,Butterscotch hard candy
29.05,67.1,2.2,24.1,0.0,89.0,0.0,34.0,456.6,7.06,0.0,Butterscotch morsels
1.2664285714285715,5.976428571428571,1.397857142857143,0.3495714285714286,0.8571428571428571,237.07142857142858,2.092857142857143,54.785714285714285,54.42,4.252166666666666,68.5,Cabbage
5.25,9.5025,1.07,0.825875,3.875,301.125,1.9749999999999999,34.375,96.59166666666668,4.9783333333333335,73.875,Cabbage salad or coleslaw
6.26,13.31,1.07,0.982,7.0,222.0,2.1,28.0,110.16,5.068,63.0,Cabbage salad or coleslaw with apples and/or raisins
6.81,10.45,1.06,1.063,8.0,241.0,1.8,29.0,108.51,5.135333333333333,69.0,Cabbage salad or coleslaw with pineapple
0.85,6.2,1.78,0.171,0.0,234.0,1.3,14.0,49.91,3.7649999999999992,36.0,Cabbage soup
2.49,4.5,7.97,0.812,20.0,346.0,1.7,30.0,85.76,5.227,5.0,Cabbage with ham hocks
1.32,3.93,4.79,0.331,9.0,261.0,0.8,13.0,86.04,5.001333333333334,32.0,Cabbage with meat soup
0.9333333333333335,3.293333333333333,1.31,0.256,0.6666666666666666,100.0,2.1666666666666665,162.33333333333334,55.58,4.7625,25.666666666666668,Cactus
20.826666666666668,17.543333333333333,1.3133333333333332,3.1959999999999997,14.0,1207.3333333333333,0.26666666666666666,35.0,335.1,7.43,3.6666666666666665,Caesar dressing
3.57,6.78,4.23,1.666,8.0,225.0,1.8,114.0,105.94,5.261862554112554,398.0,Caesar salad
10.254137931034483,52.52379310344828,4.521034482758621,3.982586206896552,55.0,363.2413793103448,1.910344827586207,84.44827586206897,278.25,6.508333333333334,50.724137931034484,Cake
12.495000000000001,40.905,4.115,2.5195,60.0,400.0,0.8999999999999999,96.5,286.5,5.845999999999999,26.0,Cake batter
6.55,53.66,2.22,5.48,0.0,35.0,1.2,24.0,316.4,6.868333333333334,0.0,Cake made with glutinous rice
0.34,37.34,8.29,0.061,0.0,972.0,3.2,29.0,182.15,5.915,0.0,Cake made with glutinous rice and dried beans
20.239032258064515,49.23774193548387,4.248709677419355,4.923903225806451,44.83870967741935,324.0967741935484,1.2935483870967743,47.96774193548387,414.33,6.54,61.645161290322584,Cake or cupcake
0.35,24.98,6.36,0.056,0.0,252.0,5.8,10.0,124.0,4.093999999999999,0.0,Cake or pancake made with rice flour and/or dried beans
2.83,6.77,1.05,0.829,2.0,132.0,0.5,22.0,88.63,4.953666666666667,433.0,Calabaza
19.909999999999997,30.04,16.025,7.6419999999999995,50.5,553.5,1.35,282.5,392.0,6.437,149.0,Calzone
0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,71.615,4.834095238095237,0.0,Canadian Club and soda
2.78,1.8,28.31,1.039,67.0,993.0,0.0,7.0,171.5,4.961999999999999,0.0,Canadian bacon
0.2,98.0,0.0,0.0,0.0,38.0,0.0,3.0,274.9,6.025,0.0,Candy
6.34,18.42,6.2,2.58,41.0,612.0,1.2,107.0,142.5,5.621666666666667,154.0,Cannelloni
100.0,0.0,0.0,7.365,0.0,0.0,0.0,0.0,504.24,5.3708333333333345,0.0,Canola oil
0.18,8.16,0.82,0.051,0.0,30.0,0.8,9.0,35.0,4.207333333333333,232.0,Cantaloupe
0.11,15.64,0.33,0.02,0.0,13.0,0.3,5.0,69.0,4.827000000000001,69.0,Cantaloupe nectar
0.08,10.18,0.0,0.007,0.0,2.0,0.0,2.0,39.1,5.033,0.0,Cape Cod
9.97,76.9225,3.4774999999999996,2.0805,4.0,170.75,0.32499999999999996,105.0,330.45,5.952999999999999,6.0,Caramel
13.06,72.95,5.3,6.164,11.0,207.0,0.8,150.0,424.5,6.527,23.0,Caramel candy
6.085,52.739999999999995,1.185,3.8525,16.0,363.5,0.0,47.0,264.0,6.24,69.0,Caramel dip
21.0,60.67,9.5,4.657,0.0,156.0,4.3,78.0,441.4,6.002000000000002,42.0,Caramel with nuts
25.1,61.51,6.66,11.105,10.0,165.0,2.4,73.0,454.7,6.735,31.0,Caramel with nuts and cereal
0.0,2.9333333333333336,0.03333333333333333,0.0,0.0,13.0,0.0,3.3333333333333335,13.59,5.26848717948718,0.0,Carbonated water
4.4,0.0,29.64,1.693,109.0,222.0,0.0,22.0,151.29,6.178,0.0,Caribou
31.36,56.29,8.15,29.018,1.0,107.0,3.8,303.0,451.94,7.355,1.0,Carob chips
10.2025,5.68875,21.21375,1.84625,82.625,408.125,0.3,61.75,182.87,4.988,14.375,Carp
0.15,9.28,0.95,0.027,0.0,66.0,0.8,24.0,57.75,4.518666666666666,956.0,Carrot juice
0.76,5.01,1.6,0.35,3.0,209.0,1.0,50.0,46.09,4.381333333333334,285.0,Carrot soup
0.75,10.12,1.98,0.341,3.0,197.0,1.0,49.0,62.17,4.904440476190476,267.0,Carrot with rice soup
2.9137037037037037,8.057407407407409,0.7681481481481481,0.679074074074074,1.962962962962963,149.25925925925927,2.3296296296296295,29.925925925925927,101.05,5.1194999999999995,688.1851851851852,Carrots
2.5,5.7,3.4,0.96,8.0,69.0,2.6,22.0,62.27,3.9350000000000005,723.0,Carrots and beef
0.26,7.18,2.04,0.044,0.0,37.0,1.8,20.0,39.1,3.384499999999999,292.0,Carrots and peas
0.52,71.22,2.54,0.138,0.0,1185.0,3.4,31.0,277.3,6.95,2.0,Casabe
53.03,30.3,12.12,10.606,0.0,295.0,3.0,61.0,537.86,5.505,0.0,Cashew butter
46.17333333333334,33.95666666666667,14.21,8.928833333333333,0.0,174.83333333333334,2.783333333333333,42.166666666666664,506.98,5.92,0.0,Cashews
0.1,6.58,1.11,0.025,0.0,9.0,0.9,11.0,30.30909090909091,3.670399999999999,0.0,Cassaba melon
3.02,39.62,1.42,0.852,2.0,146.0,1.9,17.0,205.95,5.666999999999999,13.0,Cassava
17.18,18.96,6.67,3.829,23.0,981.0,1.3,26.0,262.3,7.2620000000000005,9.0,Cassava Pasteles
12.48,30.21,8.99,3.091,37.0,578.0,1.7,126.0,264.4,6.197,28.0,Cassava fritter stuffed with crab meat
10.18764705882353,7.481764705882353,17.593529411764706,2.512470588235294,72.58823529411765,440.11764705882354,0.39999999999999997,29.58823529411765,177.68,5.063,24.058823529411764,Catfish
1.7725,4.9174999999999995,1.7983333333333331,0.5275833333333334,1.1666666666666667,196.83333333333334,2.1999999999999997,20.583333333333332,57.36,4.8101666666666665,6.333333333333333,Cauliflower
3.04,9.58,1.57,0.857,2.0,235.0,1.9,45.0,92.45,5.184333333333334,12.0,Celeriac
1.0766666666666667,4.463333333333334,0.6633333333333332,0.2986666666666667,0.6666666666666666,435.0,1.5333333333333332,39.0,53.8,4.814,24.0,Celery
0.17,2.97,0.69,0.042,0.0,80.0,1.6,40.0,19.07,3.397236696636695,22.0,Celery juice
2.745,4.76,1.5,0.855,8.0,270.5,0.3,48.5,73.6,5.026884615384616,25.5,Celery soup
2.9213636363636364,73.09454545454545,7.023636363636364,0.5467727272727273,0.045454545454545456,359.3636363636364,5.309090909090909,117.68181818181819,323.2,4.867999999999999,557.7272727272727,Cereal
3.7,84.0,7.41,0.0,0.0,704.0,18.5,70.0,354.7,3.7739999999999987,0.0,Cereal (Barbara's Puffins)
9.89,78.19,5.09,1.0,0.0,565.0,11.2,714.0,333.65,5.240999999999999,426.0,Cereal (General Mills 25% Less Sugar Cinnamon Toast Crunch)
6.09,79.9,8.3,1.1,0.0,390.0,7.3,333.0,358.2,4.138999999999999,498.0,Cereal (General Mills Cheerios Apple Cinnamon)
4.0,84.69,5.5,0.69,0.0,533.0,6.1,357.0,349.0,4.747,506.0,Cereal (General Mills Cheerios Banana Nut)
4.5,80.5,8.8,1.0,0.0,639.0,7.6,370.0,349.3,4.350999999999999,549.0,Cereal (General Mills Cheerios Berry Burst)
5.09,83.5,5.8,1.0,0.0,556.0,6.2,370.0,352.4,5.410999999999999,533.0,Cereal (General Mills Cheerios Chocolate)
4.69,79.8,9.0,1.1,0.0,553.0,7.5,370.0,350.9,4.648,554.0,Cereal (General Mills Cheerios Frosted)
4.59,84.19,5.8,0.69,0.0,501.0,5.9,370.0,352.4,4.786,534.0,Cereal (General Mills Cheerios Fruity)
5.0,79.69,8.85,0.529,0.0,566.0,7.1,425.0,351.0,4.653,834.0,Cereal (General Mills Cheerios Honey Nut)
4.09,81.4,8.3,0.89,0.0,401.0,8.7,345.0,374.7,3.0709999999999997,502.0,Cereal (General Mills Cheerios Multigrain)
4.6,80.7,8.5,1.0,0.0,489.0,7.0,296.0,363.4,3.9559999999999995,554.0,Cereal (General Mills Cheerios Oat Cluster Crunch)
5.07,76.13,12.39,0.929,0.0,477.0,7.3,325.0,359.8,4.042999999999999,730.0,Cereal (General Mills Cheerios Protein)
6.6,73.2,12.4,1.6,0.0,497.0,10.1,357.0,347.8,4.0969999999999995,990.0,Cereal (General Mills Cheerios)
8.39,81.09,4.8,1.6,0.0,629.0,2.0,286.0,332.85,6.0520000000000005,429.0,Cereal (General Mills Chex Chocolate)
6.59,82.4,5.0,0.6,0.0,605.0,2.4,333.0,337.25,5.527,749.0,Cereal (General Mills Chex Cinnamon)
2.4,85.0,6.4,0.4,0.0,719.0,4.7,323.0,341.4,4.872,440.0,Cereal (General Mills Chex Corn)
2.0,86.67,6.3,0.5,0.0,600.0,3.9,313.0,339.5,5.265,432.0,Cereal (General Mills Chex Honey Nut)
1.89,85.09,6.4,0.5,0.0,809.0,2.0,370.0,341.1,5.945,556.0,Cereal (General Mills Chex Rice)
1.8,82.2,9.8,0.4,0.0,570.0,12.2,213.0,379.0,3.0879999999999983,317.0,Cereal (General Mills Chex Wheat)
10.25,77.99,5.45,0.975,0.0,567.0,6.8,444.0,331.45,5.646,918.0,Cereal (General Mills Cinnamon Toast Crunch)
5.2,83.7,5.6,1.0,0.0,564.0,5.7,370.0,352.4,5.55,527.0,Cereal (General Mills Cocoa Puffs)
4.4,84.5,5.2,0.8,0.0,457.0,5.1,385.0,341.0,5.6,546.0,Cereal (General Mills Cookie Crisp)
4.69,84.5,5.4,0.6,0.0,488.0,5.0,370.0,341.3,5.22,526.0,Cereal (General Mills Count Chocula)
2.59,83.9,7.69,0.4,0.0,394.0,19.0,192.0,376.0,3.0169999999999995,0.0,Cereal (General Mills Fiber One Honey Clusters)
2.29,83.4,6.3,0.4,0.0,337.0,17.9,182.0,365.8,3.2760000000000002,0.0,Cereal (General Mills Fiber One Raisin Bran Clusters)
2.29,84.3,6.59,0.4,0.0,356.0,46.2,333.0,373.8,3.284,1.0,Cereal (General Mills Fiber One)
4.3,85.4,5.5,0.5,0.0,458.0,4.2,303.0,338.8,5.2,420.0,Cereal (General Mills Frankenberry)
3.2,85.1,5.3,0.4,0.0,772.0,5.6,323.0,348.8,5.292999999999999,472.0,Cereal (General Mills Golden Grahams)
3.9,83.0,6.4,0.535,0.0,582.0,8.3,455.0,352.6,3.9589999999999987,868.0,Cereal (General Mills Honey Kix)
2.0,85.2,7.7,0.5,0.0,515.0,6.3,34.0,352.7,4.336,0.0,Cereal (General Mills Honey Nut Clusters)
3.46,82.82,7.69,0.576,0.0,596.0,8.8,570.0,355.7,3.6369999999999987,879.0,Cereal (General Mills Kix)
4.4,84.4,5.59,0.6,0.0,539.0,5.3,357.0,341.0,5.037,505.0,Cereal (General Mills Lucky Charms Chocolate)
5.02,80.89,7.67,0.885,0.0,648.0,5.0,434.0,340.6,5.082,847.0,Cereal (General Mills Lucky Charms)
6.69,78.09,9.89,1.1,0.0,212.0,8.2,33.0,344.45,3.8399999999999976,0.0,Cereal (General Mills Oatmeal Crisp with Almonds)
5.3,80.0,8.19,1.0,0.0,440.0,12.2,41.0,376.5,2.9829999999999997,0.0,Cereal (General Mills Raisin Nut Bran)
11.1,75.6,6.8,2.1,0.0,555.0,4.7,345.0,357.9,6.437,495.0,Cereal (General Mills Reese's Puffs)
3.79,86.19,4.9,0.5,0.0,500.0,3.9,313.0,338.0,5.125,669.0,Cereal (General Mills Trix)
2.3,83.3,8.3,0.5,0.0,732.0,10.1,74.0,354.9,3.976999999999998,554.0,Cereal (General Mills Wheaties)
2.3,78.6,13.0,0.463,0.0,9.0,8.0,38.0,377.0,3.297999999999999,0.0,Cereal (Kashi 7 Whole Grain Puffs)
1.4,79.0,12.0,0.3,0.0,4.0,11.2,29.0,376.2,3.4269999999999987,0.0,Cereal (Kashi Autumn Wheat)
9.9,66.9,16.79,1.0,0.0,268.0,15.0,75.0,336.6,4.193999999999998,1.0,Cereal (Kashi GOLEAN Crunch Honey Almond Flax)
5.9,71.4,16.7,0.8,0.0,186.0,14.5,59.0,346.8,3.7189999999999968,1.0,Cereal (Kashi GOLEAN Crunch)
2.2,67.19,24.89,0.4,0.0,177.0,20.1,119.0,342.8,3.4849999999999968,5.0,Cereal (Kashi GOLEAN)
5.0,78.69,11.39,1.0,0.0,267.0,13.7,41.0,378.0,2.9969999999999994,189.0,Cereal (Kashi Heart to Heart Honey Toasted Oat)
2.5,81.6,10.2,0.4,0.0,718.0,17.3,39.0,358.6,3.6329999999999982,776.0,Cereal (Kellogg's All-Bran Complete Wheat Flakes)
4.9,74.24,13.14,1.1,0.0,258.0,29.3,389.0,356.3,3.3629999999999995,522.0,Cereal (Kellogg's All-Bran)
3.4,88.2,5.1,1.9,0.0,466.0,9.3,12.0,377.5,3.3109999999999995,527.0,Cereal (Kellogg's Apple Jacks)
2.7,87.9,4.6,2.1,0.0,424.0,1.4,127.0,341.4,4.915,1210.0,Cereal (Kellogg's Cocoa Krispies)
0.4,84.1,7.5,0.116,0.0,729.0,3.3,5.0,332.5,4.747,490.0,Cereal (Kellogg's Corn Flakes)
1.3,89.7,4.8,0.5,0.0,357.0,8.4,7.0,374.9,3.1270000000000007,467.0,Cereal (Kellogg's Corn Pops)
14.1,70.3,9.2,6.2,0.0,280.0,12.7,59.0,445.6,4.738,244.0,Cereal (Kellogg's Cracklin' Oat Bran)
0.8,87.19,6.59,0.2,0.0,660.0,1.0,9.0,339.5,4.837,494.0,Cereal (Kellogg's Crispix)
2.79,89.3,4.59,1.5,0.0,393.0,7.4,9.0,365.0,3.9199999999999995,507.0,Cereal (Kellogg's Froot Loops Marshmallow)
3.4,88.0,5.3,1.8,0.0,469.0,9.3,10.0,377.5,3.3109999999999995,501.0,Cereal (Kellogg's Froot Loops)
1.68,89.2,3.96,0.451,0.0,468.0,2.2,3.0,299.55,4.995,450.0,Cereal (Kellogg's Frosted Flakes)
1.6,83.4,9.2,0.4,0.0,2.0,10.8,28.0,366.3,3.690999999999997,0.0,Cereal (Kellogg's Frosted Mini-Wheats)
2.2,88.5,5.7,0.5,0.0,142.0,5.0,14.0,357.3,3.9719999999999995,556.0,Cereal (Kellogg's Honey Smacks)
6.97,82.08,6.19,6.0,0.0,554.0,10.1,17.0,355.5,4.876,690.0,Cereal (Kellogg's Krave)
11.46,73.75,9.96,1.532,1.0,103.0,9.4,82.0,356.4,5.559,1.0,Cereal (Kellogg's Low Fat Granola)
1.79,84.9,6.59,0.4,0.0,358.0,8.0,35.0,376.5,2.911000000000001,283.0,Cereal (Kellogg's Raisin Bran Crunch)
2.72,77.29,7.72,0.48,0.0,356.0,11.4,43.0,368.7,2.870999999999999,386.0,Cereal (Kellogg's Raisin Bran)
4.19,85.59,4.3,0.89,1.0,567.0,0.4,10.0,305.1,5.325999999999999,500.0,Cereal (Kellogg's Rice Krispies Treats Cereal)
2.05,85.05,6.75,0.458,0.0,527.0,0.4,5.0,340.1,5.352,1136.0,Cereal (Kellogg's Rice Krispies)
1.5,86.8,7.5,0.3,0.0,398.0,5.4,29.0,340.4,5.005,688.0,Cereal (Kellogg's Smart Start Strong)
3.5,87.2,3.34,0.961,0.0,534.0,3.8,70.0,298.2,4.912,1324.0,Cereal (Kellogg's Smorz)
1.5,86.3,6.9,0.4,0.0,481.0,8.6,18.0,376.1,2.8470000000000004,745.0,Cereal (Kellogg's Special K Blueberry)
7.3,81.2,6.5,6.3,0.0,582.0,10.6,18.0,354.3,5.217,725.0,Cereal (Kellogg's Special K Chocolatey Delight)
6.0,81.2,7.5,0.7,0.0,650.0,10.3,30.0,355.0,4.102999999999998,750.0,Cereal (Kellogg's Special K Cinnamon Pecan)
2.9,85.3,7.1,1.4,0.0,452.0,8.1,27.0,376.7,2.9800000000000004,702.0,Cereal (Kellogg's Special K Fruit & Yogurt)
1.29,87.09,6.3,0.3,0.0,619.0,8.5,24.0,352.7,4.182,499.0,Cereal (Kellogg's Special K Red Berries)
4.0,83.0,7.8,0.4,0.0,559.0,9.6,34.0,363.0,3.234999999999998,749.0,Cereal (Kellogg's Special K Vanilla Almond)
1.79,73.4,17.79,0.4,0.0,667.0,1.4,23.0,324.1,4.755,500.0,Cereal (Kellogg's Special K)
1.94,81.81,9.09,0.228,0.0,18.0,10.9,29.0,374.4,3.1589999999999994,0.0,Cereal (Malt-O-Meal Blueberry Muffin Tops)
12.06,78.33,3.32,1.85,0.0,473.0,5.0,333.0,378.0,6.209,498.0,Cereal (Malt-O-Meal Cinnamon Toasters)
4.61,86.75,3.41,2.57,0.0,350.0,3.3,333.0,302.4,4.632,481.0,Cereal (Malt-O-Meal Coco-Roos)
3.43,87.93,4.15,2.58,0.0,534.0,1.1,17.0,304.7,5.05,776.0,Cereal (Malt-O-Meal Cocoa Dyno-Bites)
5.28,81.59,3.64,2.24,0.0,806.0,1.7,0.0,303.9,6.785,479.0,Cereal (Malt-O-Meal Colossal Crunch)
0.35,90.59,3.32,0.093,0.0,855.0,1.9,5.0,278.1,6.67,700.0,Cereal (Malt-O-Meal Corn Bursts)
0.87,90.2,4.25,0.107,0.0,451.0,1.2,3.0,297.3,4.956666666666667,454.0,Cereal (Malt-O-Meal Frosted Flakes)
3.15,90.1,3.9,0.64,1.0,630.0,1.0,3.0,305.4,4.912,1090.0,Cereal (Malt-O-Meal Fruity Dyno-Bites)
2.2,88.5,5.7,0.5,0.0,142.0,5.0,14.0,357.3,3.9719999999999995,556.0,Cereal (Malt-O-Meal Golden Puffs)
